generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1767824567-c6el5NvO4HeOPMl7Fx2U,2026-01-07 22:22:47.844,0.000911,,,0,0,2944,31,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,400,262,Kilo Code,kilo_code_2026_01
gen-1767824564-iBMDmLXJdjg0fAVswoKP,2026-01-07 22:22:44.873,0.000898,,,0,0,2941,18,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,389,260,Kilo Code,kilo_code_2026_01
gen-1767824564-GGBNNbdtNlFJyHXvVWg9,2026-01-07 22:22:44.349,0.000906,,,0,0,2939,28,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,388,255,Kilo Code,kilo_code_2026_01
gen-1767824563-0Rz9zVzHWIRb7klspSIB,2026-01-07 22:22:43.162,0.000905,,,0,0,2937,27,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,443,281,Kilo Code,kilo_code_2026_01
gen-1767824562-9TDIuwMs4A9xKNZQpieN,2026-01-07 22:22:42.660,0.000903,,,0,0,2935,26,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,389,259,Kilo Code,kilo_code_2026_01
gen-1767824561-gaUdTgkobkdHhRSOLUYE,2026-01-07 22:22:41.340,0.000902,,,0,0,2934,25,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,386,248,Kilo Code,kilo_code_2026_01
gen-1767824560-X73uexVDb6T7YWIF0lXo,2026-01-07 22:22:40.422,0.0009,,,0,0,2929,24,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,388,260,Kilo Code,kilo_code_2026_01
gen-1767824558-yCwRQTVrYPn8to9nVOaU,2026-01-07 22:22:38.678,0.000899,,,0,0,2929,23,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,426,301,Kilo Code,kilo_code_2026_01
gen-1767824557-llzjxNB7SHqi6TZt05yq,2026-01-07 22:22:37.402,0.000897,,,0,0,2927,22,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,382,253,Kilo Code,kilo_code_2026_01
gen-1767824556-NhMGrfexNNknBvKw6A9H,2026-01-07 22:22:36.290,0.00094,,,0,0,2927,69,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,526,261,Kilo Code,kilo_code_2026_01
gen-1767824555-EggL1NuvJnfF68v3DJes,2026-01-07 22:22:35.194,0.000888,,,0,0,2921,14,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,419,285,Kilo Code,kilo_code_2026_01
gen-1767824554-CJe7cyVeF32A2oiDgWGj,2026-01-07 22:22:34.370,0.000889,,,0,0,2921,15,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,593,456,Kilo Code,kilo_code_2026_01
gen-1767824550-D3efB9dlY6la3W4dIAGL,2026-01-07 22:22:30.262,0.001335,,,0,0,2915,512,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,3599,295,Kilo Code,kilo_code_2026_01
gen-1767824549-QgnRRXo3FcSQPabSZuER,2026-01-07 22:22:29.605,0.00089,,,0,0,2913,18,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,385,255,Kilo Code,kilo_code_2026_01
gen-1767824548-sAGP0dZ88LYnWzXGpWhc,2026-01-07 22:22:28.805,0.000895,,,0,0,2909,25,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,458,323,Kilo Code,kilo_code_2026_01
gen-1767824548-iI8FTiZcFWJRoWr0EXF7,2026-01-07 22:22:28.095,0.046952,,,0,0,2909,51200,0,mistralai/codestral-2508,Mistral,standard,false,true,,length,length,259560,258,Kilo Code,kilo_code_2026_01
gen-1767824547-RuBziP3nhVWOXpHz6hNk,2026-01-07 22:22:27.585,0.000888,,,0,0,2907,18,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,391,258,Kilo Code,kilo_code_2026_01
gen-1767824546-tD8mtPCuSyzEpwEqbD8Y,2026-01-07 22:22:26.987,0.000884,,,0,0,2907,14,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,301,245,Kilo Code,kilo_code_2026_01
gen-1767824546-15jNMzIEHIMgyLPWxWJb,2026-01-07 22:22:26.548,0.000883,,,0,0,2904,14,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,287,243,Kilo Code,kilo_code_2026_01
gen-1767824543-EBV5WVVGjyztQzrywVx2,2026-01-07 22:22:23.433,0.000892,,,0,0,2903,24,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,342,246,Kilo Code,kilo_code_2026_01
gen-1767824542-JlRnZysYmN40IInA4zNd,2026-01-07 22:22:22.924,0.000898,,,0,0,2901,31,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,410,258,Kilo Code,kilo_code_2026_01
gen-1767824541-KdXWIloTzbdLdgFznvn7,2026-01-07 22:22:21.709,0.000932,,,0,0,2901,69,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,585,273,Kilo Code,kilo_code_2026_01
gen-1767824541-CC0Txx6z56oUy1Q1NZB7,2026-01-07 22:22:21.161,0.000901,,,0,0,2899,35,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,416,259,Kilo Code,kilo_code_2026_01
gen-1767824540-N3Vw6NnudgBib2Q0yacH,2026-01-07 22:22:20.145,0.000883,,,0,0,2897,16,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,270,239,Kilo Code,kilo_code_2026_01
gen-1767824536-dDtvJhRhJ7C1aDRomosT,2026-01-07 22:22:16.614,0.000912,,,0,0,2935,35,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,432,257,Kilo Code,kilo_code_2026_01
gen-1767824535-0ZT2Dfi18TL1eFxisCl3,2026-01-07 22:22:15.694,0.000903,,,0,0,2935,26,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,401,250,Kilo Code,kilo_code_2026_01
gen-1767824535-VUsLpt0H0DmXJC1UdS3s,2026-01-07 22:22:15.003,0.000903,,,0,0,2929,27,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,337,245,Kilo Code,kilo_code_2026_01
gen-1767824533-XTOU8t1VBvrSfVN4gbSm,2026-01-07 22:22:13.800,0.000891,,,0,0,2929,14,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,298,253,Kilo Code,kilo_code_2026_01
gen-1767824532-eggTtTLZwAuM4SGj8Wq2,2026-01-07 22:22:12.862,0.000912,,,0,0,2923,39,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,575,342,Kilo Code,kilo_code_2026_01
gen-1767824532-wmnaVhSHQkwOdjvQW2gH,2026-01-07 22:22:12.028,0.000917,,,0,0,2921,46,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,562,302,Kilo Code,kilo_code_2026_01
gen-1767824529-yHY6yGau2oFvyrkJmDWP,2026-01-07 22:22:09.327,0.000887,,,0,0,2917,14,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,290,255,Kilo Code,kilo_code_2026_01
gen-1767824528-2wlW3K425e0wLOYGQdMZ,2026-01-07 22:22:08.110,0.000888,,,0,0,2915,16,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,352,275,Kilo Code,kilo_code_2026_01
gen-1767824527-UUjLeqEqqBQl22v7FfDo,2026-01-07 22:22:07.277,0.00089,,,0,0,2911,19,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,676,429,Kilo Code,kilo_code_2026_01
gen-1767824526-E7UzLUoAhMAChFxEX2YA,2026-01-07 22:22:06.203,0.000894,,,0,0,2911,24,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,377,264,Kilo Code,kilo_code_2026_01
gen-1767824525-IXhYUPPVXYLvRNzis5nX,2026-01-07 22:22:05.486,0.000922,,,0,0,2901,58,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,543,249,Kilo Code,kilo_code_2026_01
gen-1767824524-3biKavvTdDPQL7wnY47F,2026-01-07 22:22:04.520,0.000882,,,0,0,2901,14,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,314,268,Kilo Code,kilo_code_2026_01
gen-1767824263-zO9PCM0ycCKtR4ZLIaTM,2026-01-07 22:17:43.570,0.046863,,,0,0,2610,51200,0,mistralai/codestral-2508,Mistral,standard,false,true,,length,length,259549,588,Kilo Code,kilo_code_2026_01
gen-1767824261-bttg6gQJKgGKpMHiXk29,2026-01-07 22:17:41.101,0.001554,,,0,0,2606,859,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,3353,263,Kilo Code,kilo_code_2026_01
gen-1767824260-FYov6m81YJSC8rlnu4N2,2026-01-07 22:17:40.558,0.000807,,,0,0,2600,30,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,402,250,Kilo Code,kilo_code_2026_01
gen-1767824259-PPd5WQCDD9VWuxyAYlu0,2026-01-07 22:17:39.419,0.000805,,,0,0,2600,28,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,384,249,Kilo Code,kilo_code_2026_01
gen-1767824258-sYG26pJY79qkb9Td2U1S,2026-01-07 22:17:38.631,0.000805,,,0,0,2594,30,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,389,260,Kilo Code,kilo_code_2026_01
gen-1767824257-nhTqeX8Jx80SCDMX385M,2026-01-07 22:17:37.361,0.000822,,,0,0,2594,49,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,350,256,Kilo Code,kilo_code_2026_01
gen-1767824256-Uenx9T8ItP9RieiZQDf0,2026-01-07 22:17:36.581,0.000792,,,0,0,2592,16,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,600,546,Kilo Code,kilo_code_2026_01
gen-1767824255-m9mLrS1NtJOkpQhEAc0v,2026-01-07 22:17:35.905,0.000806,,,0,0,2590,33,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,438,272,Kilo Code,kilo_code_2026_01
gen-1767824253-dKiMJjzGv4Qn224rwQyO,2026-01-07 22:17:33.497,0.001107,,,0,0,2584,369,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,2052,348,Kilo Code,kilo_code_2026_01
gen-1767824253-oG1ATcQUGUEuRDyavd2G,2026-01-07 22:17:33.031,0.001281,,,0,0,2584,563,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,2655,284,Kilo Code,kilo_code_2026_01
gen-1767824252-nr5yPOoXmaK7d6SFQlia,2026-01-07 22:17:32.318,0.000897,,,0,0,2576,139,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,1043,360,Kilo Code,kilo_code_2026_01
gen-1767824251-YsT71Rc2Ir98wJgooEPc,2026-01-07 22:17:31.010,0.000978,,,0,0,2576,229,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,1116,283,Kilo Code,kilo_code_2026_01
gen-1767823914-wM16Dyu0YO6V7DiDmK0P,2026-01-07 22:11:54.052,0.000941,,,0,0,1554,528,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,4043,296,Kilo Code,kilo_code_2026_01
gen-1767823910-iZutS7sST4qGoA4tjHCT,2026-01-07 22:11:50.645,0.000778,,,0,0,1552,348,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,2724,324,Kilo Code,kilo_code_2026_01
gen-1767823468-8fEJ4enmCG56t6YqELlP,2026-01-07 22:04:28.804,0.000773,,,0,0,1517,354,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,2007,255,Kilo Code,kilo_code_2026_01
gen-1767823468-hOAzovobBmNdphp7d3Mn,2026-01-07 22:04:28.124,0.000825,,,0,0,1514,413,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,2421,305,Kilo Code,kilo_code_2026_01
gen-1767823316-kd1TacEYnHjDKhwJ2BdK,2026-01-07 22:01:56.280,0.001907,,,0,0,2817,1180,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,3191,329,Kilo Code,kilo_code_2026_01
gen-1767823240-5VPIcW6PJld4vMW9yKmm,2026-01-07 22:00:40.565,0.00103,,,0,0,1496,646,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,2737,375,Kilo Code,kilo_code_2026_01
gen-1767814242-jlAyODnUdrK6kGf17PYC,2026-01-07 19:30:42.332,0.000945,,,0,0,3018,45,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,439,319,Kilo Code,kilo_code_2026_01
gen-1767814241-uONrCOfsTc1GfTifkZ8G,2026-01-07 19:30:41.183,0.000944,,,0,0,3017,44,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,397,265,Kilo Code,kilo_code_2026_01
gen-1767814239-wmEt2tIzaK75UgAUHnDm,2026-01-07 19:30:39.958,0.000952,,,0,0,2912,88,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,644,324,Kilo Code,kilo_code_2026_01
gen-1767814238-8zUye0QnYmJHAHzTElGg,2026-01-07 19:30:38.857,0.001421,,,0,0,2909,610,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,3883,332,Kilo Code,kilo_code_2026_01
gen-1767813744-ubEoi22d4o54lo2hKyB5,2026-01-07 19:22:24.560,0.000278,,,0,0,343,190,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,3135,199,MAP-ELITE,Kiro_2026_1
gen-1767813742-qPANTySkRtSHBu9eSxLF,2026-01-07 19:22:22.419,0.000003,,,0,0,70,11,0,qwen/qwen-2.5-7b-instruct,Phala,standard,false,true,,stop,stop,1106,1103,MAP-ELITE,Kiro_2026_1
gen-1767813742-DQu2UgcjGzcP8ufXuWfa,2026-01-07 19:22:22.416,0.000026,,,0,0,55,10,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,305,178,MAP-ELITE,Kiro_2026_1
gen-1767813742-FQ2OS6WP0bvWNRnPEmWh,2026-01-07 19:22:22.398,0.000001,,,0,0,70,20,0,meta-llama/llama-3.2-3b-instruct,DeepInfra,standard,false,true,,stop,stop,1378,478,MAP-ELITE,Kiro_2026_1
gen-1767813742-9Nu4Cc6eam4UJXuk60SX,2026-01-07 19:22:22.391,0.000003,,,0,0,69,13,0,google/gemma-2-9b-it,Nebius,standard,false,true,,stop,stop,729,565,MAP-ELITE,Kiro_2026_1
gen-1767813742-7FhqbRF1ve0y43Qq6aFh,2026-01-07 19:22:22.388,0.000001,,,0,0,71,9,0,meta-llama/llama-3.1-8b-instruct,Novita,standard,false,true,,stop,stop,574,515,MAP-ELITE,Kiro_2026_1
gen-1767813742-FK24eSrV0sEMkRFHjmfq,2026-01-07 19:22:22.380,0.000003,,,0,0,69,25,0,mistralai/mistral-7b-instruct,DeepInfra,standard,false,true,,stop,stop,614,295,MAP-ELITE,Kiro_2026_1
gen-1767813742-hLqMtNDAvt5ndAOUDKKC,2026-01-07 19:22:22.328,0.000001,,,0,0,65,10,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,614,386,MAP-ELITE,Kiro_2026_1
gen-1767813741-a0uuKYrcBspdYqW7GFCK,2026-01-07 19:22:21.740,0,,,0,0,31,3,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,392,331,MAP-ELITE,Kiro_2026_1
gen-1767813377-Qi1Ht5acN1kjSHkgIXF8,2026-01-07 19:16:17.624,0.001364,,,0,0,2880,556,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,2648,729,Kilo Code,kilo_code_2026_01
gen-1767813377-lvkDp9YcOozAkERBjegB,2026-01-07 19:16:17.002,0.001366,,,0,0,2879,559,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,2611,314,Kilo Code,kilo_code_2026_01
gen-1767813274-rcTYEZnT8ONVwyHtbT5W,2026-01-07 19:14:34.763,0.001122,,,0,0,2931,270,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,2001,849,Kilo Code,kilo_code_2026_01
gen-1767813274-V5TiOFOMxB0fLFKpCOON,2026-01-07 19:14:34.408,0.001212,,,0,0,2930,370,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,5731,302,Kilo Code,kilo_code_2026_01
gen-1767813273-TZbG7pbocCUJYiihVNKY,2026-01-07 19:14:33.858,0.000891,,,0,0,2931,14,0,mistralai/codestral-2508,Mistral,standard,false,true,,stop,stop,774,693,Kilo Code,kilo_code_2026_01
gen-1767813174-dDzK0lr83s8NbOlhzp8S,2026-01-07 19:12:54.621,0.000395,,,0,0,348,197,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,7790,1486,MAP-ELITE,Kiro_2026_1
gen-1767813172-dx6tqa299YMXIHcXJcuR,2026-01-07 19:12:52.489,0.000026,,,0,0,55,10,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,801,652,MAP-ELITE,Kiro_2026_1
gen-1767813172-e6Q57iuolMRu15wuLv5X,2026-01-07 19:12:52.482,0.000002,,,0,0,69,19,0,mistralai/mistral-7b-instruct,DeepInfra,standard,false,true,,stop,stop,543,239,MAP-ELITE,Kiro_2026_1
gen-1767813172-lzPkTucE2vn9puNYVL9n,2026-01-07 19:12:52.472,0.000002,,,0,0,71,20,0,meta-llama/llama-3.1-8b-instruct,Novita,standard,false,true,,stop,stop,711,494,MAP-ELITE,Kiro_2026_1
gen-1767813172-EvobOWxlmloy0k2eFlvR,2026-01-07 19:12:52.470,0.000003,,,0,0,69,13,0,google/gemma-2-9b-it,Nebius,standard,false,true,,stop,stop,357,221,MAP-ELITE,Kiro_2026_1
gen-1767813172-MaPa5LQpjf7qREJbnTL0,2026-01-07 19:12:52.465,0.00001,,,0,0,71,20,0,meta-llama/llama-3.2-3b-instruct,Cloudflare,standard,false,true,,stop,stop,402,287,MAP-ELITE,Kiro_2026_1
gen-1767813172-FKgNugYFxT73P6eZcUKE,2026-01-07 19:12:52.465,0.000003,,,0,0,70,11,0,qwen/qwen-2.5-7b-instruct,Phala,standard,false,true,,stop,stop,327,298,MAP-ELITE,Kiro_2026_1
gen-1767813172-W7OIY4O0WEftMxW7WroN,2026-01-07 19:12:52.424,0.000001,,,0,0,65,10,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,1488,1474,MAP-ELITE,Kiro_2026_1
gen-1767813171-KsYhzLUm7LbIkIXqt20L,2026-01-07 19:12:51.727,0,,,0,0,31,2,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,526,521,MAP-ELITE,Kiro_2026_1
gen-1767812281-GxGdlHh1nswep3a0mdz1,2026-01-07 18:58:01.679,0.000001,,,0,0,37,2,0,qwen/qwen-2.5-7b-instruct,Phala,standard,false,true,,stop,stop,689,689,MAP-ELITE,Kiro_2026_1
gen-1767812281-4yqdqkGd8dphWslusPuK,2026-01-07 18:58:01.668,0,,,0,0,21,1,0,cohere/command-r7b-12-2024,Cohere,standard,false,true,,stop,stop,128,120,MAP-ELITE,Kiro_2026_1
gen-1767812281-hoUq4FyHOd7QXqcirMP3,2026-01-07 18:58:01.629,0.000018,,,0,0,24,12,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,417,194,MAP-ELITE,Kiro_2026_1
gen-1767812281-qdRX2DyzxRZTHJcPhB8w,2026-01-07 18:58:01.626,0.000001,,,0,0,35,8,0,mistralai/mistral-7b-instruct,DeepInfra,standard,false,true,,stop,stop,224,168,MAP-ELITE,Kiro_2026_1
gen-1767812281-HbFYh9YE5NPkspsP6bvk,2026-01-07 18:58:01.621,0.000001,,,0,0,39,14,0,meta-llama/llama-3.2-3b-instruct,DeepInfra,standard,false,true,,stop,stop,723,330,MAP-ELITE,Kiro_2026_1
gen-1767812281-aUqfgQsXmdmuiFXSiXas,2026-01-07 18:58:01.561,0,,,0,0,31,3,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,382,382,MAP-ELITE,Kiro_2026_1
gen-1767812281-4FudVFV7REFeoe2hSccx,2026-01-07 18:58:01.195,0,,,0,0,31,3,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,254,208,MAP-ELITE,Kiro_2026_1
gen-1767812209-wLS7q7VHRvRupn1YrYpI,2026-01-07 18:56:49.913,0.000001,,,0,0,35,8,0,mistralai/mistral-7b-instruct,DeepInfra,standard,false,true,,stop,stop,793,740,MAP-ELITE,Kiro_2026_1
gen-1767812209-dMNdmPzONGSn1qFrfhqi,2026-01-07 18:56:49.907,0.000273,,,0,0,24,203,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,5758,1096,MAP-ELITE,Kiro_2026_1
gen-1767812209-jPygsi8ZRZJfS4lx5ppU,2026-01-07 18:56:49.904,0,,,0,0,21,1,0,cohere/command-r7b-12-2024,Cohere,standard,false,true,,stop,stop,117,109,MAP-ELITE,Kiro_2026_1
gen-1767812209-oyV1Q0z1nLQ6UCr8pBTn,2026-01-07 18:56:49.902,0.000001,,,0,0,40,14,0,meta-llama/llama-3.2-3b-instruct,Novita,standard,false,true,,stop,stop,656,588,MAP-ELITE,Kiro_2026_1
gen-1767812209-vYr8JR3NzUwKPvmRYnIQ,2026-01-07 18:56:49.900,0.000001,,,0,0,37,2,0,qwen/qwen-2.5-7b-instruct,Phala,standard,false,true,,stop,stop,241,239,MAP-ELITE,Kiro_2026_1
gen-1767812209-vrTeb6HzaRVZXWiCdhHF,2026-01-07 18:56:49.861,0,,,0,0,31,2,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,186,156,MAP-ELITE,Kiro_2026_1
gen-1767812209-lBGmhikbxi7SyJnHyTvL,2026-01-07 18:56:49.388,0,,,0,0,31,3,0,google/gemma-3n-e4b-it,Together,standard,false,true,,stop,stop,363,308,MAP-ELITE,Kiro_2026_1
gen-1767812181-ZDRpmWYLyHwVR32whiEy,2026-01-07 18:56:21.254,0.000001,,,0,0,35,8,0,mistralai/mistral-7b-instruct,DeepInfra,standard,false,true,,stop,stop,552,492,MAP-ELITE,Kiro_2026_1
