generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1756506734-uFVRzXnK5pdQiv5fmfVZ,2025-08-29 22:32:14.381,0.006551,,-0.022579,0,0,103740,1598,1536,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,39836,12395,Kilo Code,
gen-1756506694-mLhkIDJo8GDfghRyl0AH,2025-08-29 22:31:34.421,0.044922,,,0,0,100402,9911,9856,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,163513,14658,Kilo Code,
gen-1756502206-o2HMDdrSDoRxs6PDQRvA,2025-08-29 21:16:46.684,0.012213,,-0.021657,0,0,99142,4543,3712,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,80056,5541,Kilo Code,
gen-1756502190-3h03ogIB5mF80teBGCb5,2025-08-29 21:16:30.765,0.020313,,-0.004176,0,0,96349,201,128,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,10954,7157,Kilo Code,
gen-1756502172-vCOZ6adwJmzzeAsp5lW0,2025-08-29 21:16:12.167,0.003724,,-0.019152,0,0,85914,699,640,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,14925,13381,Kilo Code,
gen-1756502120-pdmC6aYE2iNFH4NLz5IF,2025-08-29 21:15:20.370,0.026094,,,0,0,85194,2398,2048,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,49341,45483,Kilo Code,
gen-1756502105-KgMTGXJPKJTZxntUDWAr,2025-08-29 21:15:05.929,0.004148,,-0.024566,0,0,110557,538,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,10514,2152,Kilo Code,
gen-1756502060-Mx97v5BC3mUxfMiqDtkS,2025-08-29 21:14:20.655,0.00734,,-0.024336,0,0,109225,2185,2112,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,40719,13346,Kilo Code,
gen-1756502041-pezkRD2YjOJeobOh8AKf,2025-08-29 21:14:01.141,0.004262,,-0.024192,0,0,108299,690,640,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,15948,4783,Kilo Code,
gen-1756502010-xnv2lt0cmdIyyOhcU9ID,2025-08-29 21:13:30.874,0.005505,,-0.024076,0,0,107658,1334,1216,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,27337,13161,Kilo Code,
gen-1756501993-j7vzufSk1VZUGIWZj7yo,2025-08-29 21:13:13.552,0.005159,,-0.023414,0,0,107168,891,768,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,15025,13544,Kilo Code,
gen-1756501946-lePS3ClMVbu0GvEJGgjS,2025-08-29 21:12:26.894,0.007903,,-0.02278,0,0,104112,2328,2240,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,41981,5685,Kilo Code,
gen-1756501931-9AqQhMK5BX0x4tV3nTFz,2025-08-29 21:12:11.534,0.004035,,-0.022608,0,0,101310,658,576,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,11041,10388,Kilo Code,
gen-1756501922-iKCmnNvOe37YD12jhTFM,2025-08-29 21:12:02.072,0.003864,,-0.022406,0,0,100323,595,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,9746,1775,Kilo Code,
gen-1756501885-ikOsA9xBr63cOPHNW37B,2025-08-29 21:11:25.622,0.006337,,-0.021888,0,0,99644,1657,1408,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,31164,27291,Kilo Code,
gen-1756501846-yTz0NX7SQ7Z5MNZSkktO,2025-08-29 21:10:46.404,0.007174,,-0.0216,0,0,97392,2213,2048,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,36203,8151,Kilo Code,
gen-1756501833-91MjTqsplIWW9zgeZBeS,2025-08-29 21:10:33.725,0.026205,,,0,0,94551,1284,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,true,true,,,,16257,1297,Kilo Code,
gen-1756501796-LXf6RcGUoBrjEr2piq4P,2025-08-29 21:09:55.948,0.007441,,-0.020563,0,0,95195,2103,1600,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,32997,20932,Kilo Code,
gen-1756501592-1gzyi8ohwdyWs0xmyCF6,2025-08-29 21:06:32.793,0.025854,,-0.018662,0,0,91444,10828,7552,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,198295,127617,Kilo Code,
gen-1756501279-CXqQ64Si2eVV51FraPKJ,2025-08-29 21:01:19.450,0.030905,,-0.01679,0,0,83064,13465,5440,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,230585,4893,Kilo Code,
gen-1756500761-jpWVEfR7qgu36n05qwai,2025-08-29 20:52:41.662,0.033617,,-0.014544,0,0,74684,14745,6720,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,185004,17511,Kilo Code,
gen-1756500743-kvsJLL36jUvnS0OnJX9c,2025-08-29 20:52:23.662,0.004809,,-0.012672,0,0,64775,644,576,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,13053,10963,Kilo Code,
gen-1756500435-ovNySTj7irr5o3hoWpFF,2025-08-29 20:47:15.240,0.036654,,-0.01103,0,0,56395,16793,8768,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,210934,6366,Kilo Code,
gen-1756500157-todBhtPBSv41mFXEWh5S,2025-08-29 20:42:37.523,0.035585,,-0.007747,0,0,49066,15533,8576,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,235537,33206,Kilo Code,
gen-1756500143-euuE5tyJBMyvdJZQvRiy,2025-08-29 20:42:22.964,0.004972,,-0.005155,0,0,34557,744,576,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,12983,10865,Kilo Code,
gen-1756500123-BKrrdBMDolsxXj6wBE6M,2025-08-29 20:42:03.816,0.0034,,-0.004176,0,0,23018,911,768,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,17076,11488,Kilo Code,
gen-1756500055-Jq537WQAGxfmCW4XlbHB,2025-08-29 20:40:55.021,0.028111,,,0,0,80717,3966,2752,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,65387,14425,Kilo Code,
gen-1756499941-erQBQQIp8BJpPfYp17F5,2025-08-29 20:39:00.934,0.037909,,,0,0,90383,7657,7616,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,111463,23626,Kilo Code,
gen-1756499485-MokvYvMz7Ke01f7PKdhr,2025-08-29 20:31:24.945,0,,,0,0,90222,0,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,true,true,,,,118335,11209,Kilo Code,
gen-1756499335-1E36cw9HyrAVDq5LKlV7,2025-08-29 20:28:55.727,0.035438,,,0,0,77315,8055,8000,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,146131,22659,Kilo Code,
gen-1756499220-1BLLqEWBibgnTFrqC6Dl,2025-08-29 20:27:00.139,0.015799,,-0.014544,0,0,65334,7005,5248,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,92128,9066,Kilo Code,
gen-1756499016-SvKI1qWszHO5cAUONjms,2025-08-29 20:23:35.956,0.007922,,-0.013449,0,0,64799,2586,2432,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,40459,4179,Kilo Code,
gen-1756498967-qk374a1ksWJqQQdqE0lD,2025-08-29 20:22:47.049,0.018215,,,0,0,65767,887,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,true,true,,,,51927,36426,Kilo Code,
gen-1756498939-KQNOH5vb86mTXcJeLavg,2025-08-29 20:22:19.549,0.005003,,-0.006998,0,0,33264,1843,1728,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,23009,22704,Kilo Code,
gen-1756498829-Gvcrl5rNuLJ9voXCNxtF,2025-08-29 20:20:29.840,0.020149,,-0.003542,0,0,31238,7941,6464,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,103947,23583,Kilo Code,
gen-1756498765-rcDodrIaWSJiuLtPv1y3,2025-08-29 20:19:25.511,0.012147,,,0,0,15871,4090,3840,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,62762,9337,Kilo Code,
gen-1756498710-WGFRJlPJ9vlWEsLe909v,2025-08-29 20:18:30.813,0.023524,,,0,0,59874,4278,2880,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,51883,9755,Kilo Code,
gen-1756498405-9V3GfQcwNTzOyFvbWFI4,2025-08-29 20:13:25.022,0.011901,,-0.013104,0,0,61159,4858,3584,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,62450,21564,Kilo Code,
gen-1756498370-ltDXiav0D4BTOS4eJUjV,2025-08-29 20:12:50.356,0.008317,,-0.010022,0,0,58391,1871,1472,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,28997,7454,Kilo Code,
gen-1756498180-CynpllYbAxV6EnOlUvwE,2025-08-29 20:09:40.751,0.022704,,-0.012643,0,0,57550,10480,10048,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,184063,12552,Kilo Code,
gen-1756498107-0kiP7GckiNpmWV9mrsqU,2025-08-29 20:08:27.531,0.010828,,-0.011001,0,0,56232,3886,3840,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,69519,16042,Kilo Code,
gen-1756498079-BexDJNy55XsM3wu0FAmW,2025-08-29 20:07:59.460,0.004216,,-0.010656,0,0,49056,1304,1216,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,24310,13454,Kilo Code,
gen-1756498025-Uj753u6OvnaUSBbEfiAk,2025-08-29 20:07:05.601,0.0185,,,0,0,47427,3322,3200,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,50798,12179,Kilo Code,
gen-1756498004-bIqLgwz93Irxe4hVyyU7,2025-08-29 20:06:44.882,0.002908,,-0.009734,0,0,44707,733,576,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,14599,5437,Kilo Code,
gen-1756497884-8IYfzSgjhdp9OXzTSKjv,2025-08-29 20:04:44.518,0.015292,,-0.009446,0,0,43309,6956,5888,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,115601,7718,Kilo Code,
gen-1756497843-fTymeJkOAWFxGeqYOHit,2025-08-29 20:04:03.882,0.006516,,-0.008582,0,0,42115,2285,2176,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,38107,18002,Kilo Code,
gen-1756497816-dmXeVmYoXm0gCPSBxqrW,2025-08-29 20:03:35.972,0.008484,,-0.004176,0,0,39873,1346,1024,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,22578,8937,Kilo Code,
gen-1756497756-2YgO5cGA6l0BjJT4vF6u,2025-08-29 20:02:36.659,0.011391,,-0.006249,0,0,38230,4042,3264,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,53766,6439,Kilo Code,
gen-1756497728-f8jUnEVfhrWxcPccyKV0,2025-08-29 20:02:08.668,0.004236,,-0.005731,0,0,27829,1505,1344,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,25764,9860,Kilo Code,
gen-1756497682-RHw1ZiIR1MVQB3KvftrO,2025-08-29 20:01:22.575,0.007189,,-0.004176,0,0,25596,2483,2176,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,41055,10966,Kilo Code,
gen-1756497592-CCXoAjpIoS4tJyiSIaRK,2025-08-29 19:59:52.755,0.060123,,,0,0,204140,4544,2176,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,88467,33776,Kilo Code,
gen-1756497465-IsroCzwYazAltrKCa3Pk,2025-08-29 19:57:45.494,0.068396,,,0,0,225280,6038,5376,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,120676,45722,Kilo Code,
gen-1756497415-x3K1yqvJQJV59Pr8V3xb,2025-08-29 19:56:55.039,0.010705,,-0.049132,0,0,222176,2147,2048,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,44402,9519,Kilo Code,
gen-1756497405-afHCJpJqmZa4px7q2z1I,2025-08-29 19:56:45.252,0.008439,,-0.0468,0,0,220310,81,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,5694,4368,Kilo Code,
gen-1756497312-tDn4jhiNzIPNNZVPaMMK,2025-08-29 19:55:12.272,0.018257,,-0.045907,0,0,218460,4775,3840,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,87355,9045,Kilo Code,
gen-1756497272-0oXZjOtfs6bRFrjV5P9o,2025-08-29 19:54:32.803,0.010758,,-0.045475,0,0,208110,2103,2048,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,36085,20153,Kilo Code,
gen-1756497173-dNrULHtAz8wlE7zAHced,2025-08-29 19:52:53.443,0.017414,,-0.044841,0,0,204074,5619,4672,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,95281,6005,Kilo Code,
gen-1756497163-WCAnyMNm6TT8RVUSmm5f,2025-08-29 19:52:43.499,0.00549,,-0.045244,0,0,202180,95,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,5674,3989,Kilo Code,
gen-1756497074-BEhAY0hJdHSttZEq7LkZ,2025-08-29 19:51:14.970,0.059126,,,0,0,201208,4412,4288,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,82878,18728,Kilo Code,
gen-1756497065-P1TR01S857fK3yaCbXXQ,2025-08-29 19:51:05.899,0.005432,,-0.044582,0,0,199315,93,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,4947,3393,Kilo Code,
gen-1756496982-T4NJWzCXuHmJRXkivWbJ,2025-08-29 19:49:42.395,0.054661,,-0.004176,0,0,198204,4643,4416,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,78001,17571,Kilo Code,
gen-1756496934-6hTAmvLcSkx1vv3k52nS,2025-08-29 19:48:54.463,0.010966,,-0.040982,0,0,187484,2539,2496,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,41515,13257,Kilo Code,
gen-1756496826-U7EmK63XstgDl1kjmI0C,2025-08-29 19:47:06.174,0.016591,,-0.010224,0,0,47357,7488,5824,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,102765,10494,Kilo Code,
gen-1756496801-wQYXdDxdmNrsxRpGik85,2025-08-29 19:46:41.662,0.004109,,-0.00982,0,0,45514,1276,1216,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,19994,19791,Kilo Code,
gen-1756496722-39U4R6pgkvBPYg0zDouG,2025-08-29 19:45:22.832,0.010903,,-0.00936,0,0,43783,4659,3712,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,74544,35144,Kilo Code,
gen-1756496658-1y6i9C3fVAOPzeokVZ8p,2025-08-29 19:44:18.565,0.01431,,,0,0,45459,1473,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,true,true,,,,67897,47978,Kilo Code,
gen-1756496634-KFczFaVMbABYW0n3ElAI,2025-08-29 19:43:54.209,0.008053,,,0,0,23238,1122,832,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,22330,18877,Kilo Code,
gen-1756496556-geYPrXfygS4HaXbWA8Wr,2025-08-29 19:42:36.660,0.014151,,-0.040809,0,0,182229,4702,3712,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,72849,16438,Kilo Code,
gen-1756496013-B2t3qE4SJ2dscN0CmchO,2025-08-29 19:33:33.691,0.007536,,-0.039513,0,0,180535,958,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,16875,2329,Kilo Code,
gen-1756495792-Ob6070lfMP8ntdalPVwG,2025-08-29 19:29:52.017,0.029415,,-0.006624,0,0,30366,14224,11712,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,216918,20121,Kilo Code,
gen-1756495702-mafZVKkSv7qFXuucJpHj,2025-08-29 19:28:22.911,0.013673,,-0.005961,0,0,29533,6126,6016,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,86646,6613,Kilo Code,
gen-1756495667-oI7yze0KzsTxwSPr7FA8,2025-08-29 19:27:47.207,0.005471,,-0.005558,0,0,26591,2191,2048,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,32727,6757,Kilo Code,
