generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1757471817-xZXCNMqjZpnn0jEw1Yvc,2025-09-10 02:36:57.001,0.006749,,-0.004233,,0,21395,2817,2368,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,59923,17388,Kilo Code,
gen-1757471718-ywzimiSHr3NruALcSv1s,2025-09-10 02:35:18.642,0.013272,,-0.003772,,0,18982,6150,5568,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,96850,19346,Kilo Code,
gen-1757471443-Pj56JkgoesYlFQQK2wNh,2025-09-10 02:30:43.665,0.010743,,-0.00167,,0,16848,4101,3776,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,65347,14896,Kilo Code,
gen-1757471119-1BjnUqvhv9QvLN6mTWO0,2025-09-10 02:25:19.389,0.015572,,-0.008438,,0,39355,7086,6464,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,100034,78436,Kilo Code,
gen-1757471019-4nTqkmgCfB4Vt8TIb3lc,2025-09-10 02:23:38.952,0.013098,,-0.00743,,0,37602,5564,4736,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,96106,61028,Kilo Code,
gen-1757471000-n1jVNXzuDagMgHCR04tH,2025-09-10 02:23:20.628,0.009953,,,,0,33175,830,704,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,15684,5123,Kilo Code,
gen-1757470963-CRieY6cspG43TvLuD9ty,2025-09-10 02:22:43.587,0.00532,,-0.004492,,0,22068,2148,1856,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,33015,13399,Kilo Code,
gen-1757470875-EPb0RFEtbUxE1sVSxLIZ,2025-09-10 02:21:15.160,0.012194,,-0.003974,,0,20068,5576,5248,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,77752,15000,Kilo Code,
gen-1757470626-9HGJFgox6zI7zZNdbGKR,2025-09-10 02:17:06.361,0.012897,,-0.003398,,0,17711,5934,5376,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,85129,3908,Kilo Code,
gen-1757470418-O4azP89LVUdnE1f1tkoE,2025-09-10 02:13:38.595,0.001693,,-0.005068,,0,22688,545,7488,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,193973,26154,Kilo Code,
gen-1757469131-A7GQsG2GcBBzxatDxlrV,2025-09-10 01:52:11.448,0.018703,,,,0,41990,4103,3648,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,77469,64423,Kilo Code,
gen-1757469113-pYSFkXDSTPm7XHCvPltc,2025-09-10 01:51:53.863,0.001495,,-0.007056,,0,33836,46,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,2127,1559,Kilo Code,
gen-1757469006-UtNKfhf6toSHUCfuV1BZ,2025-09-10 01:50:06.634,0.014345,,-0.006537,,0,31507,6503,4992,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,104068,37115,Kilo Code,
gen-1757468835-MA2sgjXhHxL8DdbsTxeY,2025-09-10 01:47:15.227,0.028693,,,,0,29189,10698,9152,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,168292,8787,Kilo Code,
gen-1757467630-L0v53wzVvu2VqTQpUptW,2025-09-10 01:27:10.409,0.004408,,-0.00576,,0,28312,1545,1408,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,37448,32881,Kilo Code,
gen-1757467618-Ll7pKCkC4aNoUQwkLIGW,2025-09-10 01:26:58.165,0.007627,,,,0,25677,604,512,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,10230,8331,Kilo Code,
gen-1757467515-CggMdub2p6ahRgzfE2om,2025-09-10 01:25:15.516,0.021798,,,,0,34155,6630,4288,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,99787,67572,Kilo Code,
gen-1757466634-1tQIQLZkoXPkFnXhzCPZ,2025-09-10 01:10:34.310,0.011558,,-0.005414,,0,31267,4578,3904,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,88164,48228,Kilo Code,
gen-1757466585-nJ5iQcBX5a8D2uKr2igj,2025-09-10 01:09:44.945,0.008403,,-0.005904,,0,28391,3605,3520,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,44880,44510,Kilo Code,
gen-1757466478-jAnzhXtdHydtICE0AGJI,2025-09-10 01:07:58.727,0.017468,,-0.005702,,0,26331,8294,7040,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,103126,29078,Kilo Code,
gen-1757466452-nshqxeZ6RfTCOBll2rVM,2025-09-10 01:07:32.854,0.00879,,,,0,25457,1213,1088,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,23876,6134,Kilo Code,
gen-1757466273-zUlY2BNwEbsujCzuchI2,2025-09-10 01:04:33.274,0.025922,,-0.004752,,0,24139,12320,10304,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,175423,26873,Kilo Code,
gen-1757466131-LIRAUYydRBvgWNcLTJns,2025-09-10 01:02:11.167,0.020728,,,,0,21162,7719,6976,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,106364,7159,Kilo Code,
gen-1757465320-UDadY8MmubHJVtZy5csl,2025-09-10 00:48:40.688,0.042495,,,,0,145431,3069,2688,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,52489,9292,Kilo Code,
gen-1757465264-QcLYHX1gMSqonW3znK5l,2025-09-10 00:47:44.929,0.039348,,,,0,142179,1902,1408,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,42311,34315,Kilo Code,
gen-1757465207-5mQaQbRIh0rUPFkIWtds,2025-09-10 00:46:47.040,0.009324,,-0.030672,,0,139336,2581,2496,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,44018,13586,Kilo Code,
gen-1757465164-edtjbHahp8Y7hn6riVPL,2025-09-10 00:46:04.226,0.009087,,-0.029203,,0,136435,2091,1984,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,32842,5495,Kilo Code,
gen-1757465110-r4ugUd60yPai5fQbQYGZ,2025-09-10 00:45:10.202,0.037853,,,,0,133191,2278,1792,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,40231,33443,Kilo Code,
gen-1757465035-59vySebJ1mND7bVCUNdM,2025-09-10 00:43:55.856,0.039492,,,,0,129937,3504,3008,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,60677,23547,Kilo Code,
gen-1757463884-50y2ZrqlBA9aWZn04sqg,2025-09-10 00:24:44.328,0.036991,,,,0,136710,1407,1344,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,38287,34040,Kilo Code,
gen-1757463814-2eSpKeoRIeeBvh6PgHVd,2025-09-10 00:23:34.257,0.009787,,-0.030124,,0,135290,3045,2880,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,53347,14793,Kilo Code,
gen-1757463754-Az2bjzQF0WU3iW5BN09Z,2025-09-10 00:22:34.648,0.009851,,-0.029808,,0,133958,3085,3008,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,45789,7889,Kilo Code,
gen-1757463710-OAfeAkddApchQf9DPaeL,2025-09-10 00:21:50.761,0.006739,,-0.02952,,0,132597,1555,1472,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,30043,6024,Kilo Code,
gen-1757463669-fUOSO5Hp7P5ndrhRoBC4,2025-09-10 00:21:09.267,0.007731,,-0.029203,,0,131267,2059,1984,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,38980,14452,Kilo Code,
gen-1757463546-oPndniR7NRhsLI35vqhP,2025-09-10 00:19:06.461,0.009173,,-0.028915,,0,129892,2808,2688,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,47023,12725,Kilo Code,
gen-1757463182-G9byCSsQaRUhB7MJvWgX,2025-09-10 00:13:02.221,0.008496,,-0.028252,,0,128574,2303,2240,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,46210,15138,Kilo Code,
gen-1757463118-72rhUvgs24P4POmzwiHK,2025-09-10 00:11:58.619,0.011623,,-0.026611,,0,127170,3221,3072,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,57628,10871,Kilo Code,
gen-1757462895-g8kWTHx2Ix3Ze0w32Smu,2025-09-10 00:08:15.549,0.013329,,-0.026294,,0,125616,4110,3648,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,66022,59860,Kilo Code,
gen-1757462799-QMY8EOcdmPUcDA4J78Ex,2025-09-10 00:06:38.901,0.013411,,-0.027302,,0,122982,4984,3520,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,92723,13176,Kilo Code,
gen-1757462691-8UTEBdLSY8CykBx3zj5D,2025-09-10 00:04:51.561,0.040639,,,,0,121436,5140,4736,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,94401,29980,Kilo Code,
gen-1757462545-FwfC2kwt1huuV3UP7bJf,2025-09-10 00:02:25.613,0.043083,,,,0,118316,6752,4800,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,142031,54172,Kilo Code,
gen-1757462485-6mmCwJBmHRubuVKuCxRA,2025-09-10 00:01:25.210,0.010667,,-0.024105,,0,116989,2763,2688,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,58142,19349,Kilo Code,
gen-1757462402-sPiwKDdV56acSAS1k7vC,2025-09-10 00:00:02.472,0.034766,,,,0,107235,3979,3584,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,69485,16900,Kilo Code,
gen-1757462266-TOF0hARa4efGppjAqQKg,2025-09-09 23:57:45.986,0.028398,,,,0,104657,1117,1024,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,27146,22282,Kilo Code,
gen-1757462135-oQZOZ6tSXoSckqaovepj,2025-09-09 23:55:35.158,0.010562,,-0.020304,,0,93562,3738,3392,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,53893,7898,Kilo Code,
gen-1757461318-1qp1jDjCqFg61KiVylET,2025-09-09 23:41:58.646,0.014454,,-0.01823,,0,90324,5052,4416,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,76881,17422,Kilo Code,
gen-1757461258-um9geVxJBMTx5ZtGovqi,2025-09-09 23:40:58.507,0.023435,,,,0,89733,501,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,true,true,,,,63676,28632,Kilo Code,
gen-1757460846-11LcH9wNTNv7tpm25r0C,2025-09-09 23:34:06.551,0.029833,,,,0,84127,4401,3648,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,59221,8288,Kilo Code,
gen-1757460789-hwnsxsf15QsspqQ7JnBh,2025-09-09 23:33:09.046,0.009882,,-0.017568,,0,81152,3581,3200,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,55879,8668,Kilo Code,
gen-1757460718-prQrt9NI7cF0St0QbUr3,2025-09-09 23:31:58.518,0.027108,,,,0,78218,3777,3392,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,57197,14575,Kilo Code,
gen-1757460612-tMnUk3sGtqTMb1nZbOW8,2025-09-09 23:30:11.920,0.035003,,,,0,81268,7343,6400,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,109538,29135,Kilo Code,
gen-1757460468-f1LW7wHgfv0trt5t9NSc,2025-09-09 23:27:48.453,0.02108,,-0.013161,,0,77074,7487,5568,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,104044,5560,Kilo Code,
gen-1757460304-JatFNTRNHKWFjzus1EnI,2025-09-09 23:25:04.719,0.021357,,-0.015782,,0,73039,9440,7680,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,160070,14891,Kilo Code,
gen-1757460174-GKqZEY7Cf7F0TRqJmvyY,2025-09-09 23:22:54.398,0.008579,,-0.014976,,0,70221,3000,2432,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,43110,35690,Kilo Code,
gen-1757460024-uPHWeGAXXygNGo71J0Fb,2025-09-09 23:20:24.481,0.02182,,-0.011347,,0,66726,8243,7040,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,133447,11547,Kilo Code,
gen-1757459990-mjkN8U9LGHe0GFtzZtht,2025-09-09 23:19:50.474,0.009225,,-0.01224,,0,58551,3414,2944,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,50395,40327,Kilo Code,
gen-1757459921-yq3BE8m5mcC0rrXL1kzo,2025-09-09 23:18:41.128,0.023636,,,,0,54467,5010,3328,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,64424,10785,Kilo Code,
gen-1757459770-n6QzlwkCyXAawuIwtjFt,2025-09-09 23:16:10.302,0.026886,,-0.003312,,0,50491,8788,7104,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,147187,14642,Kilo Code,
gen-1757459497-1VmwVb3GCH7Qn6QjdN8z,2025-09-09 23:11:37.180,0.018138,,-0.00959,,0,46804,8014,6528,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,121330,19148,Kilo Code,
gen-1757459322-VQjEQKDxraCJ0kJez8pW,2025-09-09 23:08:42.631,0.031329,,,,0,42717,10325,8512,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,171006,28891,Kilo Code,
gen-1757459296-SP8mpoLXh10bOupE5WER,2025-09-09 23:08:16.854,0.004207,,-0.006768,,0,33190,1339,1088,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,23950,14911,Kilo Code,
gen-1757459153-3dEqpFca2G0X2RB0FRTB,2025-09-09 23:05:53.690,0.010487,,-0.006076,,0,30216,4505,3776,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,106682,39898,Kilo Code,
gen-1757459019-ISP8r5zwo4BRExtU25Yv,2025-09-09 23:03:39.589,0.021306,,,,0,27097,7266,6528,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,131810,15227,Kilo Code,
gen-1757458829-P7ps2bMvaw46uDqjDLOG,2025-09-09 23:00:28.780,0.033484,,,,0,106955,3373,2368,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,73589,14966,Kilo Code,
